Date.Time,City,State,Shape,Duration,Summary,Posted,Country,pop,lat,long,capital
2015-04-26,Edmonton,AB,Formation,10 minutes,"Two lights move towards each other, followed by a complete formation appearing, Edmonton, AB.",2015-04-30,Canada,831979,53.57,-113.54,2
2015-04-09,Grande Prairie,AB,Unknown,3 minutes,I pointed at this one spot that looked like 2 stars chasing each other.,2015-04-17,Canada,42712,55.18,-118.8,0
2015-04-08,Calgary,AB,Light,~20 seconds,Movement in the Big Dipper.,2015-04-17,Canada,991432,51.05,-114.06,0
2015-04-05,Medicine Hat,AB,Fireball,60 seconds,Two Round Reddish Orange Glowing Balls Seen Flying Over City.,2015-04-08,Canada,65113,50.04,-110.69,0
2015-03-17,Grande Prairie,AB,Triangle,10 seconds,Three red lights moving southwest over town.,2015-03-20,Canada,42712,55.18,-118.8,0
2015-03-03,Beaumont,AB,Disk,5-6 minutes,"2 UFO's sighted in Beaumont, Alberta, Canada, multiple witnesses.",2015-03-06,Canada,7453,53.35,-113.42,0
2015-02-21,Edmonton,AB,Formation,6 minutes,"Formation of 3 orbs; lasted 6 minutes; over Edmonton, Alberta, Canada.",2015-03-06,Canada,831979,53.57,-113.54,2
2015-01-07,Edmonton,AB,Unknown,10 seconds,"Very often, we hear u.f.o. s make no sound af all, this one did.",2015-01-09,Canada,831979,53.57,-113.54,2
2014-12-31,Calgary,AB,Light,3 minutes,3 bright orange lights.,2015-01-07,Canada,991432,51.05,-114.06,0
2014-12-14,Cochrane,AB,Light,40 minutes,"Dec. 14th, '14, multi-colored lights hovered in the sky east of Calgary between 22:30 and 23:30.  ((NUFORC Note:  Sirius??  PD))",2014-12-18,Canada,17798,51.19,-114.47,0
2014-11-30,Grande Prairie,AB,Unknown,10 minutes,	I was driving to a remote oilfield site by myself (which is very typical) to do maintenance work. I am a very practical person.,2014-12-05,Canada,42712,55.18,-118.8,0
2014-11-03,Whitecourt,AB,Light,10 minutes,"Bright white, red and green light over whitecourt, ab",2014-11-14,Canada,8865,54.13,-115.68,0
2014-10-20,Edmonton,AB,Disk,3 minutes,insane.  ((anonymous report)),2017-07-27,Canada,831979,53.57,-113.54,2
2014-10-20,Camrose,AB,Disk,30 minutes,Heading north on 56 highway towards camrose we could see a white disk shape object to the east . It didn't move for 30 min . Looked kin,2014-11-06,Canada,15889,53.02,-112.84,0
2014-10-11,Edmonton,AB,Light,1-2 seconds,Sudden white light appearing at night at top of the sky and plummeting towards earth dissapearing while plummeting.,2014-11-06,Canada,831979,53.57,-113.54,2
2014-09-24,Edmonton,AB,Unknown,1 minute,Looked like a plane falling from the sky with a trail of smoke and erradic lights.,2014-09-25,Canada,831979,53.57,-113.54,2
2014-09-22,High River,AB,Triangle,20 seconds,Large triangular craft with 6 pinkish glowing lites = approx 20 seconds,2014-09-25,Canada,9941,50.58,-113.87,0
2014-09-21,Grande Prairie,AB,Flash,5-10 seconds,"Bright flash then travel at insane speeds, me and wife saw it, cannot explain it.",2014-09-25,Canada,42712,55.18,-118.8,0
2014-09-21,Calgary,AB,Cigar,1 minute,Strange Huge Shiny Object in the Sky.,2014-09-25,Canada,991432,51.05,-114.06,0
2014-09-12,Calgary,AB,Sphere,2 minutes,"Orange white object traveling at extreme speed west of Calgary, Canada.",2014-09-18,Canada,991432,51.05,-114.06,0
2014-09-06,Coalhurst,AB,Triangle,<5 minutes,Strange very quick aircraft that hovered and moved in sophisticated ways,2014-09-10,Canada,1570,49.74,-112.92,0
2014-08-24,Edmonton,AB,Sphere,6 minutes,3 orange orbs traveling/pausing east to west over north Edmonton.,2014-08-29,Canada,831979,53.57,-113.54,2
2014-08-22,Calgary,AB,Light,6 seconds,"Four, large, pale green lights in a diamond formation, moving steadily, horizontally from W - E/SE before disappearing abruptly.",2014-08-29,Canada,991432,51.05,-114.06,0
2014-08-01,Calgary,AB,Triangle,5 seconds,I was lying on my hammock and I saw three large lights travel across the clear night sky then disappear.,2014-08-08,Canada,991432,51.05,-114.06,0
2014-07-29,Irricana,AB,Light,2-4 seconds,High-altitude light unlikely to have been satellite or aircraft.,2014-08-22,Canada,1104,51.32,-113.62,0
2014-07-22,Olds,AB,Fireball,20-25 seconds,"Meteor-like, East of Calgary, Ab.",2014-08-08,Canada,7028,51.78,-114.1,0
2014-07-01,Leduc,AB,Circle,20 minutes,"Green orb seen over the 2014 Canada Day fireworks display inn Leduc, Alberta, with multiple witnesses.",2014-07-04,Canada,15682,53.26,-113.56,0
2014-06-14,Cochrane,AB,Disk,1-2 minutes,Object appears to be about 30ft. in diameter and made no sound or any other discharge(s) from my observations.,2015-07-23,Canada,17798,51.19,-114.47,0
2014-06-09,Calgary,AB,Rectangle,30 seconds,Rectangular reflective falling object in sky that spun and tumbled as it fell.,2014-06-13,Canada,991432,51.05,-114.06,0
2014-06-01,Edmonton,AB,Circle,4 seconds,Luminous circular orb disappears into nothing.,2014-06-04,Canada,831979,53.57,-113.54,2
2014-05-31,Edmonton,AB,Light,5 minutes,"Red and green object, light moving in zig zag.",2014-06-04,Canada,831979,53.57,-113.54,2
2014-05-23,Calgary,AB,Light,15 seconds,"Stood on balcony watching a bright white light go from south to north then disappear behind small cloud, not coming out the other side.",2014-06-04,Canada,991432,51.05,-114.06,0
2014-05-16,Calgary,AB,Oval,~10 seconds,White semi-transparent oval-ish object moving at high speed directly opposite direction of airliner.,2014-06-04,Canada,991432,51.05,-114.06,0
2014-04-30,Edmonton,AB,Triangle,15 minutes,Pinkish verticle beam of light. 2 bright pulsating orbs and then a triangular shaped object with a hollow centre. Completely silent,2014-05-02,Canada,831979,53.57,-113.54,2
2014-04-22,Grande Prairie,AB,Triangle,4 seconds,Lopsided Triangular Set of Lights travelling in unisom from east to west across the night sky.,2014-04-24,Canada,42712,55.18,-118.8,0
2014-04-13,High Prairie,AB,Sphere,2-3 minutes,"A large bright, ball shaped object in the sky, that sits stationary sometimes.",2014-04-18,Canada,2912,55.43,-116.48,0
2014-04-06,Grande Prairie,AB,Light,20 minutes,Around 15 bright lights moving at a fast speed through out the sky,2014-06-04,Canada,42712,55.18,-118.8,0
2014-04-05,Calgary,AB,Oval,2 minutes,"Bright green, flat-shaped, circular object, seen by 2 people.",2014-04-11,Canada,991432,51.05,-114.06,0
2014-04-04,Calgary,AB,Other,~2 minutes,"2 and shortly after 4 semi-reflective 'orbs',  swept the sky from east to west.  They were white/grey.",2014-04-11,Canada,991432,51.05,-114.06,0
2014-01-26,Okotoks,AB,Rectangle,5 minutes,"It was a sunny sky with some haze. A huge, white rectangular shape moved out of the haze, after 5 minutes it suddenly disappeared.",2014-06-04,Canada,15734,50.72,-113.96,0
2014-01-25,Calgary,AB,Changing,5 minutes,Orange (and blue tinged) objects observed over south west Calgary.,2014-01-30,Canada,991432,51.05,-114.06,0
2014-01-16,Edmonton,AB,Formation,20 minutes,Metallic cloud cloaked object made up of three orb shaped components hovering in sky in broad daylight by international airport.,2014-03-27,Canada,831979,53.57,-113.54,2
2013-12-25,Beaumont,AB,Triangle,5 minutes,3 red/orange dots make triangle in sky.,2014-01-10,Canada,7453,53.35,-113.42,0
2013-12-16,Lethbridge,AB,Light,30-60 seconds,"Light in the sky passing over head, then fading away.",2013-12-23,Canada,71390,49.69,-112.83,0
2013-12-07,Hinton,AB,Sphere,10 seconds,"Silver/orange sphere travelling north east between 10,000-20,000ft",2013-12-23,Canada,10005,53.4,-117.58,0
2013-11-11,Ponoka,AB,Light,>1 hour,"Bright light, watched for an hour, watched it speed up and go east and stop over field by Ponoka, AB and then disappear.",2013-11-20,Canada,6734,52.68,-113.57,0
2013-09-26,Leduc,AB,Oval,3 seconds,2 grey illuminating umbrella shaped objects next to eachother or together in the early am,2013-09-30,Canada,15682,53.26,-113.56,0
2013-09-20,Calgary,AB,Other,5 minutes,"Green orbs in CHEM trails.  ((NUFORC Note:  Optical effects of the lens, we suspect.  PD))",2013-09-30,Canada,991432,51.05,-114.06,0
2013-09-10,Edmonton,AB,Unknown,15 seconds,Blue streak in night sky,2013-09-30,Canada,831979,53.57,-113.54,2
2013-09-09,Calmar,AB,Unknown,45-90 seconds,Fastest dot I have ever seen in the sky!,2013-09-09,Canada,2023,53.25,-113.78,0
2013-08-10,Lethbridge,AB,Triangle,1 hour,Footsteps heard on the roof and triangular object with lights in the night sky.,2013-08-30,Canada,71390,49.69,-112.83,0
2013-06-28,Calgary,AB,Sphere,5 minutes,Very high silver sphere moving very slowly beside the sun during the day (around 20 people watching with me).,2013-07-03,Canada,991432,51.05,-114.06,0
2013-06-09,Brooks,AB,Sphere,1:30,"We thought it's a Star but it is a moving Star. spinning, fast, slow, stop, wavy moving look like star",2013-07-03,Canada,13045,50.57,-111.91,0
2013-06-05,Canmore,AB,Circle,3 minutes,Black disk shaped object moved across the night sky with 3 bright white central lights and visible outer halo/aura,2013-07-03,Canada,12834,51.09,-115.35,0
2013-04-22,Lethbridge,AB,Circle,Long Time,Circle turns in to many UFO's.,2013-05-15,Canada,71390,49.69,-112.83,0
2013-03-05,Edmonton,AB,Rectangle,2 minutes,"I was on a WestJet flight 325 from Toronto to Edmonton, i always get a window seat because im always amazed by the view while flying so",2013-05-15,Canada,831979,53.57,-113.54,2
2012-12-14,Airdrie,AB,Fireball,30 seconds,"Strange blue, fireball like like streaking in the sky, within atmosphere.",2012-12-20,Canada,25863,51.3,-114.02,0
2012-11-12,Canmore,AB,Fireball,1 second,Huge Green Fireball Dropping from sky by Lac Des Arcs - Canmore Canada,2012-11-19,Canada,12834,51.09,-115.35,0
2012-11-11,Calgary,AB,Disk,9 seconds,Grey disk. One blue light.  Smaller then smart car but bigger then basketball,2012-11-19,Canada,991432,51.05,-114.06,0
2012-11-07,Bonnyville,AB,Unknown,3 seconds,Thousands hear aircraft dissapear over bonnyville alberta at the speed of light!,2012-11-19,Canada,6073,54.27,-110.75,0
2012-10-13,Calgary,AB,Light,120 seconds,Bright light seen over calgary se,2012-10-30,Canada,991432,51.05,-114.06,0
2012-09-27,Grande Prairie,AB,Sphere,20 seconds,5 burning red colored spheres moving to east in north sky from grande prairie,2012-10-30,Canada,42712,55.18,-118.8,0
2012-09-25,Edmonton,AB,Fireball,5 minutes,9 UFO in Edmonton Alberta seen by 3+me From a mechanical engineering student,2013-05-15,Canada,831979,53.57,-113.54,2
2012-08-08,Calgary,AB,Light,1.5 minutes,Satelitte-type ufo disappearing and reappearing,2012-08-19,Canada,991432,51.05,-114.06,0
2012-07-29,Devon,AB,Light,3 hours,"Saw 3 bright lights and 2 smaller lights in the sky with strange zig zag moving patterns,. ((NUFORC Note:  Planets in E sky.  PD))",2012-08-05,Canada,5286,53.37,-113.73,0
2012-06-20,Edmonton,AB,Changing,4 minutes,"One object, blob shaped, fire on port side, silent,in view 4 minutes-went dark,turned grey then black, 06/20/12, 22:45ish",2012-07-04,Canada,831979,53.57,-113.54,2
2012-06-06,Taber,AB,Fireball,2 minutes,Bright white ball of light observed moving in southern Alberta skies.,2012-06-20,Canada,8259,49.78,-112.15,0
2012-05-31,Calgary,AB,Flash,3 seconds,Flash of light seen in the south Calgary sky.,2012-06-05,Canada,991432,51.05,-114.06,0
2012-01-11,Edmonton,AB,Unknown,20 Minutes,Orange pulsating beam in sky.,2012-01-12,Canada,831979,53.57,-113.54,2
2012-01-02,Brooks,AB,Cigar,1 min,Floating Barge seen near Suffield Air Base Alberta Canada Jan. 02. 2012,2012-02-10,Canada,13045,50.57,-111.91,0
2011-12-22,Calgary,AB,Cylinder,3-5 seconds,"Large, bright, green, fast moving object falling from the sky and suddenly vanishing before crashing.",2012-01-12,Canada,991432,51.05,-114.06,0
2011-11-30,Grande Prairie,AB,Other,5 minutes,"Large red craft in the sky over Grande Prairie, Alberta Canada.  2  witnesses.",2011-12-12,Canada,42712,55.18,-118.8,0
2011-11-16,Calgary,AB,Circle,0,"I was traveling Westbound on HWY 1 from Calgary to British Columbia. I, like anyone else traveling to the mountains for the first time,",2011-12-12,Canada,991432,51.05,-114.06,0
2011-10-27,Calgary,AB,Light,5 mins,Satellite-like object disapears and then possiblly flashes three times brightly.,2011-12-12,Canada,991432,51.05,-114.06,0
2011-10-20,Banff,AB,Cigar,no time,Peculiar picture.,2013-07-03,Canada,7590,51.17,-115.57,0
2011-10-09,Edmonton,AB,Other,20 min approx,Round shape with bright orange tail,2011-10-10,Canada,831979,53.57,-113.54,2
2011-09-08,Spruce Grove,AB,Light,10 min.,"very bright colors, and multiple colors, very fast moving.",2011-10-10,Canada,17976,53.53,-113.92,0
2011-09-03,Lethbridge,AB,Circle,5-8 seconds,5 glowing objects seen while watching an outdoor movie,2011-10-10,Canada,71390,49.69,-112.83,0
2011-08-26,Pincher Creek,AB,Circle,approx 2 minutes,"Bright white light, seen moving across treeline, while camping in rocky mountains.",2011-10-10,Canada,3900,49.48,-113.95,0
2011-06-17,Calgary,AB,Sphere,45min/1 hr,"Four spherical orbs seen high in the sky, including 4 tiny white craft fly from one of the orbs.",2013-05-15,Canada,991432,51.05,-114.06,0
2011-05-22,Lethbridge,AB,Diamond,3-5 mins not sure,((HOAX??))  North of lethbridge alberta,2011-05-29,Canada,71390,49.69,-112.83,0
2011-03-17,Airdrie,AB,Formation,10 seconds,Airdrie,2011-03-23,Canada,25863,51.3,-114.02,0
2011-02-21,Calgary,AB,Light,10 seconds,"Calgary Orb streaming across the night sky, disappearing into ""warp field""",2011-03-10,Canada,991432,51.05,-114.06,0
2010-12-23,Lethbridge,AB,Unknown,five minutes,"anomalous object with erractic flight patterns over Lethbridge, Alberta.",2011-01-05,Canada,71390,49.69,-112.83,0
2010-11-07,Calgary,AB,Oval,2 minutes,huge shiny oval shaped object seen in calgary,2010-11-21,Canada,991432,51.05,-114.06,0
2010-10-25,Barrhead,AB,Light,1.5 minutes,Bright white light by tower,2010-11-21,Canada,4482,54.12,-114.4,0
2010-10-14,Calgary,AB,Other,20 seckonds,ASTRONOMER REPORT:  3 objects in the night sky moving @ high rate of speed.,2010-11-21,Canada,991432,51.05,-114.06,0
2010-09-01,Airdrie,AB,Light,15 seconds,"Bright light moving across the sky over Airdrie, Alberta, Canada.",2010-11-21,Canada,25863,51.3,-114.02,0
2010-08-25,Red Deer,AB,Fireball,2 minutes,Round circular UFO with bright orange lights close to the ground at night.,2010-08-30,Canada,75099,52.27,-113.83,0
2010-08-21,Athabasca,AB,Circle,5-10 minutes,"A circle of ""stars"" rotating around a larger, pulsing star.  ((anonymous report))",2016-05-06,Canada,2569,54.72,-113.27,0
2010-08-19,Calgary,AB,Oval,2,A white spinning disc in the shape of an oval.,2010-08-24,Canada,991432,51.05,-114.06,0
2010-08-04,Edmonton,AB,Formation,Flyby approx 20 sec.,"5 lights, jockeying around to make rectangle, triangle, circle and straight line formations travelling east",2010-08-24,Canada,831979,53.57,-113.54,2
2010-08-02,Lacombe,AB,Flash,10 seconds,bright blue flash followed by long blue streak,2010-08-24,Canada,10177,52.47,-113.73,0
2010-07-24,Calgary,AB,Other,3 minutes,Birds dont fly then vanish in a ripple of light and energy.,2010-11-21,Canada,991432,51.05,-114.06,0
2010-07-24,Calgary,AB,Formation,1-2 min.,One light trailing another much slower than satellites at high altitide overhead.,2010-08-24,Canada,991432,51.05,-114.06,0
2010-07-03,Cochrane,AB,Other,5 minutes,"Two UFO lights, one large, one small fly over Cochrane, Alberta, Canada (07/03/2010)",2010-07-06,Canada,17798,51.19,-114.47,0
2010-05-12,Calgary,AB,Light,1 second,"Two bright green lights traveling west over our home, one bigger than the other, appeared to be descending. They could have been firewo",2010-06-03,Canada,991432,51.05,-114.06,0
2010-05-09,Edmonton,AB,Fireball,8 secs,"Fireball streaks across night sky, makes right angle turn and disappears.",2011-05-12,Canada,831979,53.57,-113.54,2
2010-05-01,Edson,AB,Flash,About 15 minutes each tim,Multicolored UFO seen over Edson Alberta Twice,2010-06-03,Canada,8069,53.58,-116.42,0
2010-03-29,Calgary,AB,Light,10 seconds,7-8 UFO's and a pterodactyl sighting.,2010-04-13,Canada,991432,51.05,-114.06,0
2009-10-07,Barrhead,AB,Light,15 seconds,Slow green light over treeline,2010-11-21,Canada,4482,54.12,-114.4,0
2009-09-12,Calgary,AB,Light,90 seconds,bright light shot upwards in sky,2009-12-12,Canada,991432,51.05,-114.06,0
2009-09-03,Red Deer,AB,Light,2 minutes,"Redish flickering bright star in the sky, where no stars that size and color are.",2009-12-12,Canada,75099,52.27,-113.83,0
2009-08-29,Devon,AB,Circle,5 seconds,"bright green light above Devon, Ab. stopping in the sky veering left & right then out of sight fast.",2009-12-12,Canada,5286,53.37,-113.73,0
