Date.Time,City,State,Shape,Duration,Summary,Posted,Country,pop,lat,long,capital
2012-09-08,London,,Teardrop,120.0,"London, UK 8th September 2012 Teardrop shaped craft.",2012-09-24,UK,7489022,51.52,-0.1,1
2012-09-04,Perth,,Sphere,120.0,Large orange orb,2012-09-24,Australia,1472075,-31.96,115.84,0
2012-09-02,Winnipeg,,Other,120.0,"Orange shrouded light ,",2012-09-24,Canada,632857,49.88,-97.17,0
2012-09-02,Puerto Vallarta,,Disk,2400.0,"Off the balcony of our hotel in Puerto Vallarta, Mexico, my fiancé and myself observed 4 bright orange lights.  Others appeared, too.",2012-09-24,Mexico,195112,20.62,-105.23,0
2012-09-01,Carolina,,Sphere,600.0,Five people in Carolina Puerto Rico see a bright orange object which then turns off leaving the dark black figure moving in the sky.,2012-09-24,Puerto Rico,170743,18.34,-65.95,0
2012-08-30,Bucharest,,Light,300.0,"Objects of orange color were moving silently, linearly, and relatively moderate speed, from east to west. They appear from now where, a",2012-09-24,Romania,1862930,44.44,26.1,1
2012-08-29,Georgetown,,Disk,,"Bright bluish flying saucer sighted over Georgetown, Guyana ( South America )",2012-09-24,Guyana,236878,6.79,-58.16,1
2012-08-28,York,,Light,2400.0,"Bright light moving and stopping, seen from York, England.",2012-09-24,UK,145854,53.96,-1.11,0
2012-08-21,Wagga Wagga,,Triangle,2592000.0,Seven light triangle,2012-09-24,Australia,55278,-35.12,147.35,0
2012-08-19,London,,Triangle,993600.0,"Curved-triangular shape, flying in sky in London, UK",2012-08-19,UK,7489022,51.52,-0.1,1
2012-08-18,Tel Mond,,Light,7200.0,Orange to off white objects.,2012-08-19,Israel,9182,32.25,34.93,0
2012-08-18,Nottingham,,Chevron,432000.0,"V shaped formation moving east to west, dim lights unlike aircraft.",2012-08-19,UK,245615,52.97,-1.18,0
2012-08-17,Venlo,,Circle,300.0,Round dark orange light moving east to west suddenly increasing speed and disappearing.,2012-08-19,Netherlands,92706,51.38,6.17,0
2012-08-15,Manchester,,Circle,120.0,Red and orange light ball,2012-08-19,UK,395514,53.48,-2.25,0
2012-08-15,Kalmar,,Other,60.0,Bright starlike object,2012-08-19,Sweden,34955,56.67,16.36,0
2012-08-14,Lahore,,Oval,180.0,Oval shaped bright yellow UFO,2012-08-19,Pakistan,6485175,31.56,74.35,0
,Kilkenny,,Unknown,900.0,Massive light and small lights  in the night sky  just scared the crap out of  me.,2012-08-19,Ireland,21886,52.66,-7.26,0
2012-08-07,Basel,,Circle,180.0,Pilot Sighting of Motionless Silver Circle Above Switzerland,2012-09-24,Switzerland,164082,47.57,7.58,0
2012-08-01,Geneva,,Light,60.0,Fast moving starlight makes tree sharp turns.,2014-08-15,Switzerland,179426,46.21,6.14,0
2012-07-31,London,,Egg,3888000.0,"Bubble/egg shaped pod seen flying over Chingford, NE London",2012-08-05,UK,7489022,51.52,-0.1,1
2012-07-30,Brisbane,,Light,172800.0,At 8:50 pm I saw a light in the a cylinder type light with blue and red flashes on the bottom come towards me and then shoot strai,2012-08-05,Australia,1891999,-27.46,153.02,0
2012-07-28,Budapest,,Formation,300.0,Fixed formation of about one hundred bright spots in the night sky,2012-08-05,Hungary,1700019,47.51,19.08,1
2012-07-28,Berlin,,Circle,300.0,"Four red lights, one circular object",2012-08-05,Germany,3378275,52.52,13.38,1
2012-07-23,Vienna,,Unknown,540.0,"Strongly reflecting object, during daylight, slowly moving, high, and abruptly changing direction at one point.",2012-08-05,Austria,1570976,48.22,16.37,1
2012-07-18,Negril,,Light,1800.0,Thirty circular crimson lights seen traveling northwest over the Atlantic Ocean.,2012-08-05,Jamaica,4633,18.32,-78.33,0
2012-07-15,Tamuning,,Sphere,1800.0,Half Dozen Red/Yellow Pulsating Orbs/Spheres Observed Over The Island of Guam,2012-08-05,Guam,11328,13.48,144.78,0
2012-07-15,Crikvenica,,Circle,,Strange light in the night sky.,2012-08-05,Croatia,7164,45.18,14.69,0
2012-07-15,Corby,,Oval,300.0,Two orange oval objects in skies over England,2012-08-05,UK,50186,52.5,-0.73,0
2012-07-14,Bitola,,Disk,600.0,FLYING SAUCER RIGHT ABOVE ME !!!!,2012-08-05,Macedonia,86535,41.04,21.34,0
2012-07-14,Prestatyn,,Other,,"30 tetrahedron shaped objects flew over my house at 12 at night, they seemed 2d at first but as they got closer they morphed into a tri",2012-08-05,UK,18754,53.33,-3.42,0
2012-07-13,Rapperswil,,Changing,60.0,Fuzzy pink widget above Switzerland,2012-08-05,Switzerland,52614,47.24,8.83,0
2012-07-08,Auckland,,Fireball,180.0,x2 yellowish/white spheres seen in clear night sky by female.,2012-12-20,New Zealand,429918,-36.85,174.76,0
2012-07-05,Melbourne,,Cigar,600.0,Morphing UFO cigar shaped in melbourne australia,2012-08-05,Australia,3780871,-37.81,144.96,0
2012-07-03,Warsaw,,Light,,Two lights moving on two circular orbits  forming a number 8 with a constant speed. The movements were synchronized,2012-09-24,Poland,1634441,52.26,21.02,1
2012-07-01,Faisalabad,,Unknown,172800.0,Flashing lights in sky without any cloudy or stormy climate. 500 Lights On Object0: Yes,2012-07-04,Pakistan,2582175,31.41,73.11,0
2012-07-01,Camuy,,Other,180.0,Unknown (UFO) thin white line traveling in an horizontal position toward the northwest without stoping or changing the shape of it.,2012-07-04,Puerto Rico,4287,18.49,-66.85,0
2012-07-01,Copenhagen,,Light,300.0,"I was sitting on my balcony when I saw two red lights, by a bright night with only scarce clouds, two red lights flying faster than pla",2012-07-04,Denmark,1091978,55.68,12.57,1
2012-06-30,Newcastle,,Light,,2 wide spaced lights moving slowly over us and then just vanished.,2012-12-20,South Africa,425691,-27.75,29.92,0
2012-06-29,Hastings,,Light,3888000.0,Orange Orb spotted by two 50+ year old men on the south coast ( Hastings ) United Kingdom,2012-07-04,UK,89856,50.86,0.57,0
2012-06-24,Buenos Aires,,Light,2505600.0,"June 24, 2012, UFO activity is recorded in Argentina",2012-07-04,Argentina,11595183,-34.61,-58.37,1
2012-06-17,Vancouver,,Light,720.0,"Flashing UFO over Vancouver, B.C..",2012-06-20,Canada,1839314,49.28,-123.13,0
2012-06-16,Zwolle,,Light,240.0,"4 bright orange lights in the sky over Zwolle, NL, Europe on late Saturday night, Jne 16th.  Witnessed them with my gf.First",2012-07-04,Netherlands,112730,52.52,6.09,0
2012-06-11,Yerevan,,,390.0,"At least 2 objs, possibly emitting in UV range, by camera in night sky over Yerevan.  ((NUFORC Note:  Lens flares, we believe.  PD))",2012-06-14,Armenia,1090537,40.17,44.52,1
2012-06-09,Amsterdam,,Formation,300.0,"Yellowish/Orange sphere seen by person on balcony. Amsterdam, The Netherlands",2012-06-14,Netherlands,744159,52.37,4.89,1
2012-06-09,Birmingham,,Circle,360.0,Sightings of orange round circuls x 11-15,2012-06-14,UK,986969,52.48,-1.91,0
2012-06-09,London,,Circle,259200.0,"Hi There,  On Saturday round 15:00 we finally got to see some blue skies after all the rain we have had for the last month. I was so ex",2012-06-14,UK,7489022,51.52,-0.1,1
2012-06-07,Irbid,,Unknown,60.0,Strange object that exploded in Northern Jordan skies,2012-06-14,Jordan,317382,32.55,35.85,0
2012-06-06,Hyderabad,,Light,120.0,We have observed a bright object moving considerably fast towards North from South..Simultaneously observed from Bang lore also.,2012-06-08,India,3632094,17.4,78.48,0
2012-06-04,Bucharest,,Disk,120.0,"Hello, I wish to submit an ufo report to you. I send this to you now because i did not know about your site until now(thank you Coast t",2012-08-05,Romania,1862930,44.44,26.1,1
2012-06-04,Sofia,,Oval,15.0,"Bright orange object with small aura, flying from SSE to NNW.",2012-06-08,Bulgaria,1166143,42.69,23.31,1
2012-05-25,London,,Triangle,120.0,"Triangle Shaped UFO captured over Victoria Park, London UK - 25/05/2012",2012-06-05,UK,7489022,51.52,-0.1,1
2012-05-24,London,,Formation,2592000.0,"Over 10 bright red orbs in the sky, seemed to be in a formation or group, they were completely still",2012-05-29,UK,7489022,51.52,-0.1,1
2012-05-22,Swansea,,Disk,60.0,Disk shaped craft seen moving silently from south west to the south east reflecting sunlight from the top of the craft.,2012-05-29,UK,171146,51.63,-3.96,0
2012-05-12,Tokyo,,Fireball,300.0,"Glowing orange fireball that traveled through the sky, made a left turn and moved in a different direction.",2012-08-05,Japan,8372440,35.67,139.77,1
2012-05-11,Brisbane,,Disk,2592000.0,BRISBANE object sighted 11 May 2012,2012-05-13,Australia,1891999,-27.46,153.02,0
2012-05-10,Caracas,,Other,300.0,"Today, around 5:00 pm  3 onvis  of the same size cruise over my city at very low speed, at different altitude but moving in straight li",2012-05-13,Venezuela,1808937,10.54,-66.93,1
2012-05-09,Wollongong,,Light,180.0,Sighting of two unidentified flying objects in one night.,2012-05-13,Australia,261883,-34.42,150.87,0
2012-05-09,Brighton,,Rectangle,2592000.0,"Flashed in sunlight,  Appeared to move slowly left, then shot off",2012-09-24,UK,140152,50.83,-0.15,0
2012-05-07,Sheffield,,Oval,180.0,UFO sighting over Sheffield on Supermoon Day 7 May 2012,2012-05-13,UK,448596,53.39,-1.48,0
2012-05-06,Cape Town,,Fireball,2592000.0,Ball of fire falling from sky,2012-05-13,South Africa,3546429,-33.93,18.46,0
2012-05-05,Kabwe,,Fireball,240.0,Fireball type object seen over Zambia last night.,2012-05-13,Zambia,191093,-14.44,28.45,0
2012-05-05,Perth,,Other,,Amazing photo of UFO in the night sky.,2012-05-29,Australia,1472075,-31.96,115.84,0
2012-05-02,Tianjin,,Light,3600.0,"Craft seen emitting various light patterns over Tianjin, China, May 2nd, 2012",2012-05-13,China,3761272,39.13,117.2,2
2012-05-02,Harare,,Changing,480.0,Circular object changed to elongated shape and back sighted in Harare Zimbabwe,2012-05-13,Zimbabwe,1575127,-17.82,31.05,1
2012-05-01,Prague,,Unknown,120.0,Two orange balls in the sky flying in trail,2012-05-13,Czech Republic,1168374,50.08,14.43,1
2012-04-29,Helsinki,,Unknown,120.0,8 yellow lights moving in formation south of Helsinki over the sea from east to west,2012-05-13,Finland,558341,60.17,24.94,1
2012-04-25,Freiburg,,Circle,3456000.0,Me and my wife saw 14 fire balls without smoke and tail,2013-07-22,Germany,216860,47.99,7.85,0
2012-04-25,Dhaka,,Light,180.0,UFO or Strange lights,2012-05-13,Bangladesh,6724976,23.7,90.39,1
2012-04-24,Lincoln,,Light,2592000.0,Bright light that then dimmed and slowly travelled horizontally across small portion of sky.,2012-05-13,UK,90008,53.25,-0.55,0
2012-04-23,Birmingham,,Other,1200.0,WHITE GLOBES OF LIGHT,2012-05-29,UK,986969,52.48,-1.91,0
2012-04-22,Birmingham,,Sphere,60.0,UFO shows up after photo is taken.,2012-05-13,UK,986969,52.48,-1.91,0
2012-04-22,Rennes,,Sphere,259200.0,UFO OVNI Rennes France Light 04/22/12  22 avril 2012 nuit night,2012-05-13,France,209380,48.11,-1.68,0
2012-04-17,Addis Abeba,,Circle,,"I Have Seen This Flying Objects When get Off The House .First I See bright thing moving in space ,they are theree in number.They passed",2012-05-29,Ethiopia,2823167,9.03,38.74,1
2012-04-15,Doncaster,,Circle,120.0,"I had a really good look at thi object for around 2 min, wasn't a sound coming from it and was as bright as a star.",2012-05-13,UK,67523,53.53,-1.12,0
2012-04-11,Hyderabad,,Sphere,18000.0,"Spherical UFO seen in India, Apr 11-2012",2012-05-13,India,3632094,17.4,78.48,0
2012-04-08,Noida,,Triangle,180.0,It was making some smoke like aeroplane does and going upward in an 60 degree angle and triangular in shape as the twinking light was i,2012-04-18,India,405750,28.58,77.33,0
2012-04-07,Peterborough,,Rectangle,150.0,White rectangular object darting in and out of Cloud base,2012-04-18,UK,140926,52.59,-0.25,0
2012-04-06,Leon,,Sphere,345600.0,White sphere crossing the sky very fast,2012-06-20,Spain,136952,42.59,-5.57,0
,Barcelona,,Fireball,,Dos avistamientos bolas en el cielo sin estela.,2012-04-18,Spain,1591485,41.4,2.17,0
2012-03-24,Sydney,,,600.0,"Two groups white orbs one hour apart, each accompanied by smaller red orb over Sydney Australia",2012-05-13,Australia,4444513,-33.87,151.21,0
2012-03-23,Amstelveen,,Unknown,2160000.0,"Big, red flashing lights.  Trail of light behind it.",2012-05-13,Netherlands,80413,52.32,4.86,0
2012-03-22,Negril,,Light,180.0,Several reddish orange lights flying in groups over Jamaica,2012-05-13,Jamaica,4633,18.32,-78.33,0
2012-03-20,Puerto Vallarta,,Light,300.0,"There were two lights that were white and blue moving abnormally fast near the Sierra Madre Mountains in Puerto Vallarta, Jalisco, MX",2012-04-18,Mexico,195112,20.62,-105.23,0
2012-03-18,Hertford,,Disk,180.0,"Red glowing pulsing sphere stopping in flight and hovering over Hertford, England",2012-05-13,UK,26196,51.8,-0.09,0
2012-03-17,Zehdenick,,Fireball,180.0,"2 slow moving fireballs across lakeside in Zehdenick, Germany",2012-05-13,Germany,14713,52.99,13.34,0
,San Miguel,,Light,7200.0,Not plane or seatlelights this is more them fiction is something real contact ((deleted)). ((NUFORC Note:  Jupiter and Venus.  PD)),2012-05-13,El Salvador,164485,13.47,-88.18,0
2012-03-14,Auckland,,Disk,432000.0,"A saucer shaped object hovering in the distance got my attention, I captured the following image of it over West Auckland New Zealand.",2012-05-13,New Zealand,429918,-36.85,174.76,0
2012-03-05,Yerevan,,Circle,600.0,"My wife, me and daughter have seen the object quite far away. Which was descending quite quickly onto the earth and in 10 minutes disap",2012-03-13,Armenia,1090537,40.17,44.52,1
2012-02-29,Lusaka,,Unknown,2592000.0,Three strange and scary objects.,2012-03-13,Zambia,1306577,-15.42,28.29,1
2012-02-27,Warsaw,,Unknown,,Two orange objects caught in the night sky by a photographer.,2012-03-13,Poland,1634441,52.26,21.02,1
2012-02-26,Caguas,,Light,180.0,"Feb 26th 2012  @ 21:31pm  3 flying objects crossing from north to south in Puerto Rico very slowly. No sound,  Then turn east and vanis",2012-03-13,Puerto Rico,86348,18.23,-66.07,0
2012-02-20,Aguadilla,,Fireball,750.0,"Auguadilla, Puerto Rico, Lights Near Ramey Base",2012-09-24,Puerto Rico,15919,18.45,-67.13,0
2012-02-15,Holetown,,Sphere,270.0,6-7 Orange Lights in Barbados,2012-03-13,Barbados,1353,13.18,-59.63,0
2012-02-12,Esperance,,Unknown,,It was Febuary 2012 at roses beach road and I saw the big shining light and a being in the bush!,2013-07-03,Australia,7781,-33.86,121.89,0
2012-02-12,Larkhall,,Circle,300.0,Balls of fire in sky,2012-03-13,UK,15414,55.73,-3.97,0
2012-02-11,London,,Circle,300.0,"Sighting in Hornchurch, Essex, United Kingdom.  Round object with lights all around moving in sky not ascending or decending but after",2012-11-04,UK,7489022,51.52,-0.1,1
2012-02-10,Burgess Hill,,Cone,864000.0,I and my wife and child..age 14 witnessed two arrow shaped objects within a 2 minns apart of each other traveling at great speed across,2012-02-10,UK,31628,50.96,-0.14,0
2012-02-09,Puerto Vallarta,,Other,1500.0,"8 oranges lights with 3 dropping something into the ocean at Puerto Vallarta on 9  February 2012, at 23:00hrs.",2012-03-13,Mexico,195112,20.62,-105.23,0
2012-02-09,Puerto Escondido,,Sphere,60.0,"A sphere, changing from orange to white, passed over my home at around 7:30-7:40 tonight. There was no sound, but it was traveling at a",2012-02-10,Mexico,19676,15.85,-97.07,0
2012-02-04,Bangalore,,Fireball,480.0,Seven bright orange-red flashes emitting  aircrafts steadily moving across the Bangalore sky,2012-02-10,India,5104047,12.97,77.56,0
2012-02-02,Ourinhos,,Light,600.0,Irregular trajectory speed and jump,2012-02-03,Brazil,99716,-22.97,-49.87,0
2012-01-30,Coimbra,,Circle,180.0,Big object for 3 minutes moving up and down and spining slow. Take some pictures.,2012-02-03,Portugal,107506,40.22,-8.43,0
2012-01-25,Kota Kinabalu,,Disk,300.0,"Strange craft in Kota Kinabalu, Sabah, Malaysia",2012-02-03,Malaysia,493650,5.97,116.07,0
2012-01-23,Shanghai,,Circle,210.0,"Orange Orb sighting in Shanghai, China, Chinese New Year, January 23, 2012.",2013-05-15,China,15017783,31.23,121.47,2
2012-01-21,Puerto Vallarta,,Light,300.0,"Orange light in sky, silent, moving slowly.",2012-02-03,Mexico,195112,20.62,-105.23,0
2012-01-17,Palma,,Changing,900.0,"a orange matalic craft changine form making it apear soft in nature aproxemetly 100 meters off the ground,traveling in a westerly direc",2012-01-24,Spain,381285,39.57,2.65,0
2012-01-14,Doncaster,,Triangle,600.0,"I saw a very large craft from my bedroom window.  flying very low for a usual aircraft.  it had 3 red lights at the back, very large it",2012-01-24,UK,67523,53.53,-1.12,0
2012-01-13,Manchester,,Other,2592000.0,"Boomerang Object seen over Atherton,Manchester 7.45 p.m.",2012-01-24,UK,395514,53.48,-2.25,0
2012-01-11,Manama,,Unknown,1728000.0,I was taking my friends picture on 32 flour suddenly the object appears.  ((NUFORC Note:  No photo accompanied the report.  PD)),2012-11-19,Bahrain,147894,26.21,50.58,1
2012-01-08,Rotterdam,,Light,900.0,Bright lights near Rotterdam Airport,2012-01-12,Netherlands,597481,51.93,4.48,0
2012-01-07,Omiya,,Sphere,60.0,Two brothers witness 10 to 15 spherical objects traveling southeast toward Tokyo.,2012-01-12,Japan,27690,36.55,140.42,0
2012-01-01,Edinburgh,,Sphere,900.0,orange ball in the sky,2012-01-24,UK,438501,55.95,-3.22,0
2012-01-01,Potchefstroom,,Other,1800.0,"""V"" SHAPE BALL WITH TWO TRAILS LIKE THE PEACE SIGN",2012-01-12,South Africa,126461,-26.7,27.1,0
2012-01-01,Suva,,Unknown,,Object moved bright and then dimmed towards left and then right and again bright moved left..slowly though,2012-01-12,Fiji,203028,-18.13,178.43,0
2012-01-01,Negril,,Disk,1728000.0,Round object with single red light in center.,2012-01-12,Jamaica,4633,18.32,-78.33,0
2012-01-01,Johannesburg,,Sphere,2100.0,Four bright ornge lights flying in a wave like pattern emmiting other smaller orbs.,2012-01-12,South Africa,2091491,-26.19,28.04,0
